Amount,Final_Origin_Balance,Final_Destination_Balance,Fraud,Transaction_Type_CASH_IN,Transaction_Type_CASH_OUT,Transaction_Type_DEBIT,Transaction_Type_PAYMENT,Transaction_Type_TRANSFER
234023.69,252537.69,0.0,0,True,False,False,False,False
230813.86,0.0,230813.86,0,False,True,False,False,False
185682.99,216672.99,0.0,0,True,False,False,False,False
374397.12,0.0,2328954.96,0,False,True,False,False,False
92133.28,217659.28,6243979.75,0,True,False,False,False,False
128421.62,1503412.21,1815545.16,0,True,False,False,False,False
365367.89,0.0,418545.89,0,False,True,False,False,False
156824.56,0.0,156824.56,0,False,True,False,False,False
20279.17,0.0,0.0,0,False,False,False,True,False
96208.25,0.0,674063.78,0,False,True,False,False,False
1844.16,49922.84,0.0,0,False,False,False,True,False
1426.82,0.0,0.0,0,False,False,False,True,False
17158.21,0.0,0.0,0,False,False,False,True,False
10479.93,15217.07,0.0,0,False,False,False,True,False
517194.6,549068.6,0.0,0,True,False,False,False,False
73539.77,0.0,73539.77,0,False,True,False,False,False
15960.03,0.0,0.0,0,False,False,False,True,False
2310.7,0.0,21907.22,0,False,False,True,False,False
192391.25,0.0,815982.16,0,False,True,False,False,False
211646.46,0.0,376373.9,0,False,True,False,False,False
5268.13,0.0,0.0,0,False,False,False,True,False
106677.44,0.0,1304683.07,0,False,False,False,False,True
18535.75,4038955.47,197430.91,0,True,False,False,False,False
7603.02,0.0,0.0,0,False,False,False,True,False
340473.03,0.0,8245234.16,0,False,False,False,False,True
17776.76,0.0,0.0,0,False,False,False,True,False
248771.68,0.0,513738.5,0,False,False,False,False,True
14225.91,0.0,0.0,0,False,False,False,True,False
78695.98,17076868.5,232871.43,0,True,False,False,False,False
41732.79,851591.94,157774.69,0,True,False,False,False,False
207327.59,6090386.48,442774.67,0,True,False,False,False,False
29755.76,0.0,68698.01,0,False,True,False,False,False
123338.34,6955507.21,7647460.58,0,True,False,False,False,False
164654.07,0.0,1412095.82,0,False,True,False,False,False
12.03,0.0,477489.58,0,False,True,False,False,False
135155.92,0.0,629417.62,0,False,True,False,False,False
11626.14,23989.86,0.0,0,False,False,False,True,False
12064.58,0.0,0.0,0,False,False,False,True,False
117655.36,146871.36,3902809.55,0,True,False,False,False,False
16814.26,0.0,0.0,0,False,False,False,True,False
86317.14,1283182.96,579670.21,0,True,False,False,False,False
2641.63,511.37,0.0,0,False,False,False,True,False
89411.47,0.0,1052204.7,0,False,True,False,False,False
200985.91,0.0,2372501.01,0,False,True,False,False,False
282332.47,0.0,16061819.52,0,False,True,False,False,False
6354.29,143696.71,0.0,0,False,False,False,True,False
333587.16,482096.16,0.0,0,True,False,False,False,False
20532.24,0.0,0.0,0,False,False,False,True,False
227243.01,279688.01,0.0,0,True,False,False,False,False
188250.76,0.0,1007048.65,0,False,True,False,False,False
721122.45,0.0,2367415.98,0,False,False,False,False,True
113679.83,751629.38,327303.88,0,True,False,False,False,False
480082.09,0.0,1089523.06,0,False,True,False,False,False
28034.6,0.0,394650.92,0,False,False,True,False,False
170974.97,0.0,570422.07,0,False,True,False,False,False
2460.81,0.0,0.0,0,False,False,False,True,False
69391.14,0.0,3853110.55,0,False,True,False,False,False
1428608.44,0.0,1577904.74,0,False,False,False,False,True
2087.24,20934.76,2087.24,0,False,True,False,False,False
12945.74,0.0,0.0,0,False,False,False,True,False
1565.8,18292.2,0.0,0,False,False,False,True,False
283154.76,4380364.27,117329.43,0,True,False,False,False,False
10575.17,0.0,0.0,0,False,False,False,True,False
8194.23,0.0,1421203.22,0,False,False,False,False,True
793976.79,0.0,1971499.98,0,False,False,False,False,True
341695.74,0.0,1624732.63,0,False,True,False,False,False
292904.52,0.0,1257370.49,0,False,True,False,False,False
42358.37,0.0,416094.79,0,False,True,False,False,False
243448.62,0.0,546261.45,0,False,True,False,False,False
29940.69,76206.69,974.34,0,True,False,False,False,False
5969.92,0.0,4211841.54,0,False,False,True,False,False
1113.63,69280.37,0.0,0,False,False,False,True,False
4488.95,0.0,0.0,0,False,False,False,True,False
217032.43,0.0,468296.82,0,False,True,False,False,False
139355.5,0.0,16744440.41,0,False,True,False,False,False
107966.1,0.0,402872.24,0,False,True,False,False,False
352499.07,0.0,6615320.31,0,False,True,False,False,False
111494.46,0.0,668838.83,0,False,True,False,False,False
164200.96,291740.04,13104798.99,0,False,True,False,False,False
1742.52,4274.48,0.0,0,False,False,False,True,False
76400.26,0.0,8503015.66,0,False,True,False,False,False
10314.33,0.0,0.0,0,False,False,False,True,False
310144.05,5703524.19,257669.47,0,True,False,False,False,False
21349.21,0.0,0.0,0,False,False,False,True,False
273447.57,0.0,6593545.52,0,False,True,False,False,False
319392.66,0.0,560884.86,0,False,True,False,False,False
313512.08,0.0,368111.38,0,False,True,False,False,False
71774.76,1996424.0,500127.22,0,True,False,False,False,False
450385.44,2145310.96,267037.05,0,True,False,False,False,False
30986.13,267995.87,30986.13,0,False,True,False,False,False
4074.37,515757.16,0.0,0,False,False,False,True,False
346286.57,0.0,649446.31,0,False,True,False,False,False
224782.81,0.0,371163.44,0,False,True,False,False,False
401972.14,0.0,782569.34,0,False,True,False,False,False
25112.84,0.0,98866.93,0,False,True,False,False,False
62719.52,0.0,1864634.7,0,False,True,False,False,False
106273.62,0.0,3151538.6,0,False,True,False,False,False
439687.85,0.0,460839.97,0,False,True,False,False,False
208732.63,0.0,8503546.0,0,False,True,False,False,False
218232.24,0.0,680694.23,0,False,False,False,False,True
32945.03,3644482.3,2102100.83,0,True,False,False,False,False
21115.38,0.0,0.0,0,False,False,False,True,False
155329.91,0.0,2114393.98,0,False,True,False,False,False
3930.63,18578.37,0.0,0,False,False,False,True,False
3803.46,0.0,0.0,0,False,False,False,True,False
147409.56,0.0,638038.22,0,False,True,False,False,False
90084.26,0.0,5674409.36,0,False,True,False,False,False
23971.73,9011960.79,111433.56,0,True,False,False,False,False
29651.26,0.0,1990177.71,0,False,True,False,False,False
14669.33,7919.67,0.0,0,False,False,False,True,False
204562.25,0.0,573286.51,0,False,True,False,False,False
314313.37,0.0,724241.42,0,False,True,False,False,False
160280.8,193824.8,8430517.34,0,True,False,False,False,False
1287.09,0.0,0.0,0,False,False,False,True,False
2700.73,64593.27,0.0,0,False,False,False,True,False
115662.2,0.0,115662.2,0,False,True,False,False,False
7118.99,81342.8,0.0,0,False,False,False,True,False
288927.41,5569316.73,3582629.33,0,True,False,False,False,False
5601.29,0.0,0.0,0,False,False,False,True,False
13359.85,0.0,0.0,0,False,False,False,True,False
160810.2,160810.2,441144.15,0,True,False,False,False,False
143453.61,5199453.03,1051150.62,0,True,False,False,False,False
6105.92,0.0,0.0,0,False,False,False,True,False
351949.3,0.0,2095196.18,0,False,True,False,False,False
46862.16,0.0,1090287.52,0,False,True,False,False,False
189585.76,0.0,874696.87,0,False,True,False,False,False
78769.92,0.0,176685.52,0,False,True,False,False,False
9837.53,42597.47,0.0,0,False,False,False,True,False
121040.6,0.0,779313.21,0,False,True,False,False,False
657315.59,0.0,678081.59,0,False,True,False,False,False
6025.8,0.0,0.0,0,False,False,False,True,False
32486.26,0.0,298768.44,0,False,True,False,False,False
10678.56,79967.44,0.0,0,False,False,False,True,False
183377.22,0.0,393037.99,0,False,True,False,False,False
118791.47,0.0,514389.62,0,False,True,False,False,False
65835.77,84755.77,0.0,0,True,False,False,False,False
5180.04,235581.96,0.0,0,False,False,False,True,False
3208.69,6244.31,0.0,0,False,False,False,True,False
48556.99,0.0,0.0,0,False,False,False,True,False
132770.54,6005906.55,847115.6,0,True,False,False,False,False
158338.75,0.0,327703.93,0,False,True,False,False,False
42.35,34909.09,0.0,0,False,False,False,True,False
11558.14,0.0,0.0,0,False,False,False,True,False
25005.33,0.0,0.0,0,False,False,False,True,False
13068.25,171106.66,0.0,0,False,False,False,True,False
39312.54,0.0,0.0,0,False,False,False,True,False
17771.04,0.0,0.0,0,False,False,False,True,False
118324.36,1391484.22,2022831.8,0,True,False,False,False,False
165847.04,365786.04,0.0,0,True,False,False,False,False
449533.51,0.0,459670.8,0,False,True,False,False,False
19712.82,0.0,0.0,0,False,False,False,True,False
468952.67,0.0,1521693.09,0,False,False,False,False,True
100344.78,10744593.68,228746.14,0,True,False,False,False,False
7912.86,0.0,0.0,0,False,False,False,True,False
4895.66,0.0,0.0,0,False,False,False,True,False
273177.6,0.0,695793.97,0,False,True,False,False,False
55954.66,0.0,1619391.79,0,False,True,False,False,False
4640.54,0.0,0.0,0,False,False,False,True,False
112193.42,9343338.45,9447.15,0,True,False,False,False,False
123841.45,203899.45,365333.12,0,True,False,False,False,False
441687.15,0.0,441687.15,0,False,True,False,False,False
192422.21,0.0,1866938.72,0,False,True,False,False,False
6430.19,0.0,0.0,0,False,False,False,True,False
309567.76,0.0,858482.97,0,False,True,False,False,False
243938.96,0.0,243938.96,0,False,True,False,False,False
213204.24,355292.22,302596.22,0,True,False,False,False,False
280573.16,0.0,412476.02,0,False,True,False,False,False
151738.05,154153.05,0.0,0,True,False,False,False,False
104173.12,0.0,104173.12,0,False,True,False,False,False
299933.84,0.0,2044457.64,0,False,True,False,False,False
127968.62,3477455.67,113256.09,0,True,False,False,False,False
316379.71,0.0,3810160.59,0,False,True,False,False,False
175041.13,0.0,1391728.39,0,False,True,False,False,False
12208.36,0.0,0.0,0,False,False,False,True,False
22405.83,0.0,0.0,0,False,False,False,True,False
96152.5,110904.5,0.0,0,True,False,False,False,False
6894.43,112711.57,0.0,0,False,False,False,True,False
178080.57,5737074.62,751339.02,0,True,False,False,False,False
634455.24,0.0,1212102.96,0,False,False,False,False,True
132592.77,0.0,132592.77,0,False,True,False,False,False
260324.39,0.0,3542420.4,0,False,False,False,False,True
1323297.28,0.0,1338432.42,0,False,False,False,False,True
118514.71,0.0,843716.5,0,False,True,False,False,False
115834.59,166982.59,6094405.82,0,True,False,False,False,False
323924.2,5928295.09,3496509.03,0,True,False,False,False,False
298404.35,475382.35,0.0,0,True,False,False,False,False
391898.67,0.0,578993.81,0,False,True,False,False,False
3199.48,59439.52,0.0,0,False,False,False,True,False
5969.18,5716.43,0.0,0,False,False,False,True,False
4468.62,11592.38,0.0,0,False,False,False,True,False
7666.3,5891.7,0.0,0,False,False,False,True,False
9749.84,98054.16,0.0,0,False,False,False,True,False
98091.1,0.0,106587.14,0,False,True,False,False,False
91379.83,3834413.38,278580.98,0,True,False,False,False,False
257518.49,1535052.8,542486.23,0,True,False,False,False,False
6600.74,0.0,0.0,0,False,False,False,True,False
10032.04,0.0,0.0,0,False,False,False,True,False
54380.01,0.0,108566.83,0,False,True,False,False,False
6022.22,43530.78,0.0,0,False,False,False,True,False
187196.03,0.0,534367.28,0,False,True,False,False,False
1849.8,0.0,0.0,0,False,False,False,True,False
110127.29,130716.29,0.0,0,True,False,False,False,False
68419.61,2121177.98,2240957.42,0,True,False,False,False,False
91538.79,9855399.83,353801.88,0,True,False,False,False,False
91995.43,10824901.54,5150052.77,0,True,False,False,False,False
7805.05,0.0,0.0,0,False,False,False,True,False
560.86,21641.14,461353.21,0,False,True,False,False,False
72581.85,10265.44,300678.9,0,False,True,False,False,False
39661.57,0.0,39661.57,0,False,True,False,False,False
40501.91,0.0,40501.91,0,False,True,False,False,False
123665.7,3208913.72,408509.59,0,True,False,False,False,False
727788.98,0.0,1701175.9,0,False,False,False,False,True
1490.46,729712.83,0.0,0,False,False,False,True,False
4385.86,0.0,0.0,0,False,False,False,True,False
500717.58,0.0,500717.58,0,False,True,False,False,False
234934.28,0.0,234934.28,0,False,True,False,False,False
870.8,0.0,0.0,0,False,False,False,True,False
5769.67,0.0,0.0,0,False,False,False,True,False
31355.46,0.0,0.0,0,False,False,False,True,False
7490.68,3178.32,0.0,0,False,False,False,True,False
333146.74,404937.74,493863.72,0,True,False,False,False,False
278881.99,0.0,845162.83,0,False,True,False,False,False
289598.9,304212.9,0.0,0,True,False,False,False,False
14215.88,2194993.45,359824.2,0,True,False,False,False,False
131612.66,0.0,838949.19,0,False,True,False,False,False
74260.22,31399.78,74260.22,0,False,True,False,False,False
49835.41,62326.59,49835.41,0,False,True,False,False,False
231321.8,0.0,10046153.12,0,False,True,False,False,False
30327.86,14737044.36,61586.08,0,True,False,False,False,False
180558.27,193368.27,0.0,0,True,False,False,False,False
10613.84,0.0,0.0,0,False,False,False,True,False
36884.87,0.0,0.0,0,False,False,False,True,False
185562.08,0.0,2249880.57,0,False,False,False,False,True
8138.1,0.0,0.0,0,False,False,False,True,False
115573.11,8275207.81,149175.65,0,True,False,False,False,False
194894.82,0.0,3369963.66,0,False,True,False,False,False
19375.62,5210.38,0.0,0,False,False,False,True,False
179674.36,0.0,825594.87,0,False,True,False,False,False
136375.25,13784059.25,216642.47,0,True,False,False,False,False
17128.77,0.0,0.0,0,False,False,False,True,False
270535.36,0.0,270535.36,0,False,True,False,False,False
94264.61,0.0,1281197.78,0,False,True,False,False,False
39358.91,19457.09,628363.82,0,False,True,False,False,False
363998.0,0.0,363998.0,0,False,True,False,False,False
115866.19,147688.19,0.0,0,True,False,False,False,False
1243.87,0.0,0.0,0,False,False,False,True,False
15790.28,247659.95,0.0,0,False,False,False,True,False
2114.83,99092.17,0.0,0,False,False,False,True,False
3257.83,9703875.21,2373115.7,0,True,False,False,False,False
24534.56,0.0,0.0,0,False,False,False,True,False
138325.84,0.0,277511.7,0,False,True,False,False,False
4225.58,21189.42,0.0,0,False,False,False,True,False
226970.1,299711.1,1395945.4,0,True,False,False,False,False
13515.91,8072.09,0.0,0,False,False,False,True,False
277300.5,10509316.97,245605.85,0,True,False,False,False,False
332115.24,3181494.45,12666235.86,0,True,False,False,False,False
1779181.96,0.0,2154721.26,0,False,False,False,False,True
25384.33,0.0,562732.36,0,False,True,False,False,False
7097.49,26886.51,0.0,0,False,False,False,True,False
8284.37,32456.63,8284.37,0,False,True,False,False,False
12337.49,0.0,221146.84,0,False,True,False,False,False
352532.06,0.0,3606029.82,0,False,True,False,False,False
567831.05,0.0,2390322.78,0,False,False,False,False,True
10420.28,0.0,0.0,0,False,False,False,True,False
953.51,0.0,0.0,0,False,False,False,True,False
12763.18,18745.82,0.0,0,False,False,False,True,False
40900.78,0.0,0.0,0,False,False,False,True,False
22693.43,60726.57,0.0,0,False,False,False,True,False
18851.17,23349.83,0.0,0,False,False,False,True,False
228004.02,0.0,943440.42,0,False,True,False,False,False
24895.79,223667.67,0.0,0,False,False,False,True,False
287133.64,287193.64,0.0,0,True,False,False,False,False
198473.38,0.0,1405543.19,0,False,True,False,False,False
289384.56,0.0,818853.94,0,False,True,False,False,False
137498.47,0.0,2058251.68,0,False,True,False,False,False
2336101.83,0.0,2523702.99,0,False,False,False,False,True
140442.95,0.0,483291.13,0,False,True,False,False,False
1844.31,0.0,0.0,0,False,False,False,True,False
418041.87,0.0,418041.87,0,False,True,False,False,False
7001.3,0.0,0.0,0,False,False,False,True,False
11035.26,292077.74,0.0,0,False,False,False,True,False
35518.14,0.0,0.0,0,False,False,False,True,False
340430.41,0.0,364349.13,0,False,True,False,False,False
5036.0,9525.0,0.0,0,False,False,False,True,False
382495.64,396923.64,534020.0,0,True,False,False,False,False
3928.56,41416.44,0.0,0,False,False,False,True,False
159225.11,181667.11,5130506.97,0,True,False,False,False,False
37877.81,49601.19,0.0,0,False,False,False,True,False
290463.9,290463.9,263274.66,0,True,False,False,False,False
155140.08,390459.39,6191938.31,0,True,False,False,False,False
7195.92,129580.08,0.0,0,False,False,False,True,False
26790.8,0.0,0.0,0,False,False,False,True,False
335657.34,0.0,761292.4,0,False,True,False,False,False
13312.84,392175.67,0.0,0,False,False,False,True,False
218856.22,0.0,218856.22,0,False,True,False,False,False
23387.93,0.0,0.0,0,False,False,False,True,False
2471.41,98069.59,0.0,0,False,False,False,True,False
345258.44,0.0,3673250.9,0,False,False,False,False,True
111.18,7971.82,0.0,0,False,False,False,True,False
3041.02,563262.84,0.0,0,False,False,False,True,False
